,Supplier_ID,sum,count,num_manual_edit,cause,clusters,label
375,12823,7.473353139,1.791759469,0,No issue with the invoice,0,Cluster 1
376,12824,5.986753467,3.258096538,0,No issue with the invoice,1,Cluster 2
377,12826,7.296901285,4.521788577,0,No issue with the invoice,1,Cluster 2
378,12827,6.066456057,3.258096538,0,No issue with the invoice,1,Cluster 2
379,12828,6.927273552,4.043051268,0,No issue with the invoice,1,Cluster 2
380,12829,5.683579767,2.48490665,0,No issue with the invoice,0,Cluster 1
381,12830,8.82697525,3.663561646,0,No issue with the invoice,2,Cluster 3
382,12831,5.375509862,2.302585093,0,No issue with the invoice,0,Cluster 1
383,12832,5.950720675,3.33220451,0,No issue with the invoice,1,Cluster 2
384,12833,6.03639011,3.218875825,0,No issue with the invoice,1,Cluster 2
385,12834,5.747416512,2.944438979,0,No issue with the invoice,0,Cluster 1
386,12836,7.868583335,5.170483995,0,No issue with the invoice,2,Cluster 3
387,12837,4.906015245,2.564949357,0,No issue with the invoice,0,Cluster 1
388,12838,6.528147958,4.820281566,0,No issue with the invoice,1,Cluster 2
389,12839,8.629167388,5.752572639,0,No issue with the invoice,2,Cluster 3
390,12840,7.911239705,4.736198448,0,No issue with the invoice,2,Cluster 3
391,12841,8.299870168,6.042632834,0,No issue with the invoice,2,Cluster 3
392,12842,7.021075036,3.555348061,0,No issue with the invoice,1,Cluster 2
393,12843,7.440299341,4.644390899,0,No issue with the invoice,2,Cluster 3
394,12844,5.789837839,3.970291914,0,No issue with the invoice,1,Cluster 2
395,12845,5.872371278,3.33220451,0,No issue with the invoice,1,Cluster 2
396,12847,6.771408498,4.521788577,0,No issue with the invoice,1,Cluster 2
397,12849,6.958343825,3.951243719,0,No issue with the invoice,1,Cluster 2
398,12851,4.91397754,3.931825633,0,No issue with the invoice,0,Cluster 1
399,12852,5.744764456,2.890371758,0,No issue with the invoice,0,Cluster 1
400,12853,7.579729894,4.369447852,0,No issue with the invoice,2,Cluster 3
401,12854,7.189545026,4.709530201,0,No issue with the invoice,1,Cluster 2
402,12855,3.666122467,1.386294361,0,No issue with the invoice,0,Cluster 1
403,12856,7.68750667,5.752572639,0,No issue with the invoice,2,Cluster 3
404,12857,7.009770204,3.850147602,0,No issue with the invoice,1,Cluster 2
405,12863,6.258050656,1.791759469,0,No issue with the invoice,0,Cluster 1
406,12864,4.998022756,1.386294361,0,No issue with the invoice,0,Cluster 1
407,12865,7.358340332,4.564348191,0,No issue with the invoice,1,Cluster 2
408,12866,6.328151046,3.295836866,0,No issue with the invoice,1,Cluster 2
409,12867,8.303460221,6.289715571,0,No issue with the invoice,2,Cluster 3
410,12868,7.382783762,4.682131227,0,No issue with the invoice,2,Cluster 3
411,12871,5.944477756,2.48490665,0,No issue with the invoice,0,Cluster 1
412,12872,6.398545016,4.204692619,0,No issue with the invoice,1,Cluster 2
413,12873,5.926926026,1.609437912,0,No issue with the invoice,0,Cluster 1
414,12875,5.841310039,1.098612289,0,No issue with the invoice,0,Cluster 1
415,12876,7.704820936,4.454347296,0,No issue with the invoice,2,Cluster 3
416,12877,7.33743809,5.043425117,0,No issue with the invoice,2,Cluster 3
417,12878,6.752258694,3.871201011,0,No issue with the invoice,1,Cluster 2
418,12879,6.353012598,2.397895273,0,No issue with the invoice,0,Cluster 1
419,12881,5.700443573,2.079441542,0,No issue with the invoice,0,Cluster 1
420,12882,7.288955017,2.63905733,0,No issue with the invoice,1,Cluster 2
421,12883,6.557445747,3.761200116,0,No issue with the invoice,1,Cluster 2
422,12884,5.736733575,2.079441542,0,No issue with the invoice,0,Cluster 1
423,12885,7.070061186,4.276666119,0,No issue with the invoice,1,Cluster 2
424,12886,7.229403901,4.418840608,0,No issue with the invoice,1,Cluster 2
425,12888,5.872455761,1.791759469,0,No issue with the invoice,0,Cluster 1
426,12890,5.944032211,4.418840608,0,No issue with the invoice,1,Cluster 2
427,12891,5.805134969,1.386294361,0,No issue with the invoice,0,Cluster 1
428,12893,5.242487482,3.555348061,0,No issue with the invoice,0,Cluster 1
429,12895,5.923720895,3.135494216,0,No issue with the invoice,0,Cluster 1
430,12897,5.382198851,1.609437912,0,No issue with the invoice,0,Cluster 1
431,12901,9.778804894,4.762173935,0,No issue with the invoice,2,Cluster 3
432,12902,4.939354092,2.397895273,0,No issue with the invoice,0,Cluster 1
433,12904,6.235547334,4.290459441,0,No issue with the invoice,1,Cluster 2
434,12906,7.979616254,4.158883083,0,No issue with the invoice,2,Cluster 3
435,12908,6.621405652,1.098612289,0,No issue with the invoice,0,Cluster 1
436,12909,7.686928768,4.521788577,0,No issue with the invoice,2,Cluster 3
437,12910,8.031398334,4.33073334,0,No issue with the invoice,2,Cluster 3
438,12912,7.41655886,3.218875825,0,No issue with the invoice,1,Cluster 2
439,12913,7.817879034,3.931825633,0,No issue with the invoice,1,Cluster 2
440,12915,5.898937989,3.135494216,0,No issue with the invoice,0,Cluster 1
441,12916,8.008748065,4.682131227,0,No issue with the invoice,2,Cluster 3
442,12917,6.388561406,1.098612289,0,No issue with the invoice,0,Cluster 1
443,12919,7.19757756,3.931825633,0,No issue with the invoice,1,Cluster 2
444,12920,5.107338443,3.36729583,0,No issue with the invoice,0,Cluster 1
445,12921,9.716440247,6.580639137,0,No issue with the invoice,2,Cluster 3
446,12922,6.007288682,3.36729583,0,No issue with the invoice,1,Cluster 2
447,12923,5.181614997,3.401197382,0,No issue with the invoice,0,Cluster 1
448,12924,6.840225622,3.433987204,0,No issue with the invoice,1,Cluster 2
449,12925,6.543983785,3.828641396,0,No issue with the invoice,1,Cluster 2
450,12928,7.632255767,4.442651256,0,No issue with the invoice,2,Cluster 3
451,12929,4.777862194,2.197224577,0,No issue with the invoice,0,Cluster 1
452,12930,6.03260649,3.258096538,0,No issue with the invoice,1,Cluster 2
453,12931,10.64678017,4.418840608,0,No issue with the invoice,2,Cluster 3
454,12933,6.411046213,4.672828834,0,No issue with the invoice,1,Cluster 2
455,12935,7.678650228,4.86753445,0,No issue with the invoice,2,Cluster 3
456,12936,6.970636177,4.143134726,0,No issue with the invoice,1,Cluster 2
457,12937,7.316727563,4.795790546,0,No issue with the invoice,2,Cluster 3
458,12938,4.746148779,2.302585093,0,No issue with the invoice,0,Cluster 1
459,12939,9.357276518,3.871201011,0,No issue with the invoice,2,Cluster 3
460,12940,6.818421207,4.605170186,0,No issue with the invoice,1,Cluster 2
461,12942,6.529272842,4.33073334,0,No issue with the invoice,1,Cluster 2
462,12944,6.406071078,3.433987204,0,No issue with the invoice,1,Cluster 2
463,12945,6.139776788,3.17805383,0,No issue with the invoice,1,Cluster 2
464,12947,7.380872805,4.584967479,0,No issue with the invoice,2,Cluster 3
465,12948,7.633345448,4.762173935,0,No issue with the invoice,2,Cluster 3
466,12949,8.335244365,5.375278408,0,No issue with the invoice,2,Cluster 3
467,12950,7.519692404,3.17805383,0,No issue with the invoice,1,Cluster 2
468,12951,6.970795804,4.158883083,0,No issue with the invoice,1,Cluster 2
469,12952,7.236188143,4.382026635,0,No issue with the invoice,1,Cluster 2
470,12953,5.8016651,2.890371758,0,No issue with the invoice,0,Cluster 1
471,12955,8.467616318,5.198497031,0,No issue with the invoice,2,Cluster 3
472,12956,4.691989878,2.995732274,0,No issue with the invoice,0,Cluster 1
473,12957,8.298673932,5.476463552,0,No issue with the invoice,2,Cluster 3
474,12962,5.588708267,2.833213344,0,No issue with the invoice,0,Cluster 1
475,12963,7.527056761,4.564348191,0,No issue with the invoice,2,Cluster 3
476,12965,6.650162612,4.700480366,0,No issue with the invoice,1,Cluster 2
477,12966,5.082521753,2.397895273,0,No issue with the invoice,0,Cluster 1
478,12967,7.415716805,2.995732274,0,No issue with the invoice,1,Cluster 2
479,12968,4.919615896,1.791759469,0,No issue with the invoice,0,Cluster 1
480,12970,6.116421787,5.023880521,0,No issue with the invoice,1,Cluster 2
481,12971,9.322857121,5.723585102,0,No issue with the invoice,2,Cluster 3
482,12974,4.98223582,2.197224577,0,No issue with the invoice,0,Cluster 1
483,12976,6.6061095,3.135494216,0,No issue with the invoice,1,Cluster 2
484,12977,3.694861526,2.302585093,0,No issue with the invoice,0,Cluster 1
485,12980,8.905973208,3.044522438,0,No issue with the invoice,2,Cluster 3
486,12981,5.922168058,3.044522438,0,No issue with the invoice,0,Cluster 1
487,12982,5.970087681,3.36729583,0,No issue with the invoice,1,Cluster 2
488,12984,4.590056548,1.609437912,0,No issue with the invoice,0,Cluster 1
489,12985,7.123173063,4.343805422,0,No issue with the invoice,1,Cluster 2
490,12987,6.327400926,3.36729583,0,No issue with the invoice,1,Cluster 2
491,12988,6.284730998,4.532599493,0,No issue with the invoice,1,Cluster 2
492,12989,8.842909215,4.17438727,0,No issue with the invoice,2,Cluster 3
493,12990,6.017375929,2.63905733,0,No issue with the invoice,0,Cluster 1
494,12991,6.224083069,3.465735903,0,No issue with the invoice,1,Cluster 2
495,12993,6.030108171,3.33220451,0,No issue with the invoice,1,Cluster 2
496,12994,6.882868147,4.127134385,0,No issue with the invoice,1,Cluster 2
497,12995,5.358094571,1.386294361,0,No issue with the invoice,0,Cluster 1
498,12997,7.113052528,4.094344562,0,No issue with the invoice,1,Cluster 2
499,12999,6.124420774,3.36729583,0,No issue with the invoice,1,Cluster 2
500,13000,6.283854271,3.465735903,0,No issue with the invoice,1,Cluster 2
501,13001,9.192158071,5.828945618,0,No issue with the invoice,2,Cluster 3
502,13002,4.803611125,2.079441542,0,No issue with the invoice,0,Cluster 1
503,13003,5.010968572,1.945910149,0,No issue with the invoice,0,Cluster 1
504,13004,8.640633086,6.003887067,0,No issue with the invoice,2,Cluster 3
505,13005,6.243584207,3.295836866,0,No issue with the invoice,1,Cluster 2
506,13006,4.413646418,1.609437912,0,No issue with the invoice,0,Cluster 1
507,13008,5.440120702,2.708050201,0,No issue with the invoice,0,Cluster 1
508,13011,3.94255221,1.386294361,0,No issue with the invoice,0,Cluster 1
509,13012,7.416282263,4.49980967,0,No issue with the invoice,1,Cluster 2
510,13013,8.478855608,5.393627546,0,No issue with the invoice,2,Cluster 3
511,13014,8.151125704,4.709530201,0,No issue with the invoice,2,Cluster 3
512,13015,8.115903355,5.176149733,0,No issue with the invoice,2,Cluster 3
513,13016,6.673158894,3.871201011,0,No issue with the invoice,1,Cluster 2
514,13017,5.323009979,0.693147181,0,No issue with the invoice,0,Cluster 1
515,13018,8.892707554,6.12905021,0,No issue with the invoice,2,Cluster 3
516,13021,7.869929096,4.882801923,0,No issue with the invoice,2,Cluster 3
517,13023,6.537995095,3.713572067,0,No issue with the invoice,1,Cluster 2
518,13026,6.883831371,3.713572067,0,No issue with the invoice,1,Cluster 2
519,13027,8.841158976,3.295836866,0,No issue with the invoice,2,Cluster 3
520,13028,6.495748823,3.828641396,0,No issue with the invoice,1,Cluster 2
521,13029,7.12969811,2.397895273,0,No issue with the invoice,1,Cluster 2
522,13030,6.685211548,4.605170186,0,No issue with the invoice,1,Cluster 2
523,13032,6.918873245,4.276666119,0,No issue with the invoice,1,Cluster 2
524,13033,5.255148871,2.48490665,0,No issue with the invoice,0,Cluster 1
525,13034,6.467341519,3.63758616,0,No issue with the invoice,1,Cluster 2
526,13035,6.827499215,3.33220451,0,No issue with the invoice,1,Cluster 2
527,13037,6.782271418,3.891820298,0,No issue with the invoice,1,Cluster 2
528,13038,6.812851017,3.36729583,0,No issue with the invoice,1,Cluster 2
529,13040,6.519132539,3.784189634,0,No issue with the invoice,1,Cluster 2
530,13043,6.248854924,2.63905733,0,No issue with the invoice,0,Cluster 1
531,13044,6.330558344,3.526360525,0,No issue with the invoice,1,Cluster 2
532,13045,5.724499716,2.944438979,0,No issue with the invoice,0,Cluster 1
533,13046,6.446211762,3.583518938,0,No issue with the invoice,1,Cluster 2
534,13047,8.08287789,5.153291594,0,No issue with the invoice,2,Cluster 3
535,13048,7.515840091,4.919980926,0,No issue with the invoice,2,Cluster 3
536,13049,6.488718491,2.708050201,0,No issue with the invoice,1,Cluster 2
537,13050,8.67211957,6.001414878,0,No issue with the invoice,2,Cluster 3
538,13052,5.855501629,2.944438979,0,No issue with the invoice,0,Cluster 1
539,13055,7.102836747,4.343805422,0,No issue with the invoice,1,Cluster 2
540,13058,5.607271574,2.197224577,0,No issue with the invoice,0,Cluster 1
541,13059,5.217107311,2.197224577,0,No issue with the invoice,0,Cluster 1
542,13060,5.731819083,2.772588722,0,No issue with the invoice,0,Cluster 1
543,13061,5.5198997,2.397895273,0,No issue with the invoice,0,Cluster 1
544,13062,5.852145007,2.48490665,0,No issue with the invoice,0,Cluster 1
545,13064,7.021521369,4.248495242,0,No issue with the invoice,1,Cluster 2
546,13065,5.332042236,2.708050201,0,No issue with the invoice,0,Cluster 1
547,13066,6.156555167,3.891820298,0,No issue with the invoice,1,Cluster 2
548,13067,4.757547866,2.772588722,0,No issue with the invoice,0,Cluster 1
549,13068,5.843544417,1.098612289,0,No issue with the invoice,0,Cluster 1
550,13069,8.397760796,6.054439346,0,No issue with the invoice,2,Cluster 3
551,13070,5.437209365,2.302585093,0,No issue with the invoice,0,Cluster 1
552,13072,5.182625892,2.079441542,0,No issue with the invoice,0,Cluster 1
553,13075,6.825036494,3.135494216,0,No issue with the invoice,1,Cluster 2
554,13077,6.593414329,4.727387819,0,No issue with the invoice,1,Cluster 2
555,13078,9.443746285,5.883322388,0,No issue with the invoice,2,Cluster 3
556,13079,5.398615088,1.945910149,0,No issue with the invoice,0,Cluster 1
557,13080,4.078892458,1.945910149,0,No issue with the invoice,0,Cluster 1
558,13081,10.25197235,6.936342736,1,"Unknown ""Country"" due to ""Supplier not provided""",2,Cluster 3
559,13082,8.192744778,4.304065093,0,No issue with the invoice,2,Cluster 3
560,13083,5.719491768,2.944438979,0,No issue with the invoice,0,Cluster 1
561,13085,6.03327805,3.135494216,0,No issue with the invoice,1,Cluster 2
562,13089,10.98235332,7.506042179,1,"Unknown ""Country"" due to ""Supplier not provided""",2,Cluster 3
563,13090,9.095133764,5.049856007,0,No issue with the invoice,2,Cluster 3
564,13091,5.848805913,3.091042453,0,No issue with the invoice,0,Cluster 1
565,13092,6.171345628,3.258096538,0,No issue with the invoice,1,Cluster 2
566,13093,8.966160858,5.075173815,0,No issue with the invoice,2,Cluster 3
567,13094,7.564404437,3.218875825,0,No issue with the invoice,1,Cluster 2
568,13095,4.322807275,1.945910149,0,No issue with the invoice,0,Cluster 1
569,13097,8.701416272,6.049733455,0,No issue with the invoice,2,Cluster 3
570,13098,10.2710237,6.350885717,0,No issue with the invoice,2,Cluster 3
571,13099,5.339267353,0.693147181,0,No issue with the invoice,0,Cluster 1
572,13101,4.626833826,2.197224577,0,No issue with the invoice,0,Cluster 1
573,13102,8.767965917,5.720311777,0,No issue with the invoice,2,Cluster 3
574,13103,5.501013283,2.197224577,0,No issue with the invoice,0,Cluster 1
575,13104,7.00259262,3.044522438,0,No issue with the invoice,1,Cluster 2
576,13106,4.350277936,0.693147181,0,No issue with the invoice,0,Cluster 1
577,13107,7.334733968,4.077537444,0,No issue with the invoice,1,Cluster 2
578,13108,5.860957149,2.397895273,0,No issue with the invoice,0,Cluster 1
579,13109,6.668914163,3.871201011,0,No issue with the invoice,1,Cluster 2
580,13110,7.306309898,4.983606622,0,No issue with the invoice,2,Cluster 3
581,13113,9.413033022,5.308267697,0,No issue with the invoice,2,Cluster 3
582,13115,7.738827934,4.795790546,0,No issue with the invoice,2,Cluster 3
583,13116,6.218878965,3.433987204,0,No issue with the invoice,1,Cluster 2
584,13117,6.893565073,4.343805422,0,No issue with the invoice,1,Cluster 2
585,13118,7.089084677,4.382026635,0,No issue with the invoice,1,Cluster 2
586,13120,3.453157121,0.693147181,0,No issue with the invoice,0,Cluster 1
587,13121,5.651541363,3.931825633,0,No issue with the invoice,1,Cluster 2
588,13122,6.82805168,4.025351691,0,No issue with the invoice,1,Cluster 2
589,13124,8.260319625,5.463831805,0,No issue with the invoice,2,Cluster 3
590,13126,7.649997339,4.94875989,0,No issue with the invoice,2,Cluster 3
591,13127,5.561335264,2.772588722,0,No issue with the invoice,0,Cluster 1
592,13130,4.17438727,1.098612289,0,No issue with the invoice,0,Cluster 1
593,13131,6.979424566,3.80666249,0,No issue with the invoice,1,Cluster 2
594,13132,4.360547603,1.386294361,0,No issue with the invoice,0,Cluster 1
595,13133,4.707726774,2.079441542,0,No issue with the invoice,0,Cluster 1
596,13134,7.49252629,4.59511985,0,No issue with the invoice,2,Cluster 3
597,13135,8.03818918,0.693147181,0,No issue with the invoice,0,Cluster 1
598,13136,7.866572791,4.852030264,0,No issue with the invoice,2,Cluster 3
599,13137,8.202868673,6.558197803,0,No issue with the invoice,2,Cluster 3
600,13138,6.870458314,4.158883083,0,No issue with the invoice,1,Cluster 2
601,13139,8.530294987,5.141663557,0,No issue with the invoice,2,Cluster 3
602,13140,6.051430128,3.850147602,0,No issue with the invoice,1,Cluster 2
603,13141,7.778944037,4.912654886,0,No issue with the invoice,2,Cluster 3
604,13142,5.730391948,3.17805383,0,No issue with the invoice,0,Cluster 1
605,13144,4.718052343,1.386294361,0,No issue with the invoice,0,Cluster 1
606,13145,6.428944985,1.945910149,0,No issue with the invoice,0,Cluster 1
607,13146,5.437687928,2.890371758,0,No issue with the invoice,0,Cluster 1
608,13147,6.570602811,1.609437912,0,No issue with the invoice,0,Cluster 1
