,x,y,z,label
180819,85685,1.32928348,0.016771033,Regular
292637,-26133,0.145191616,-1.16890793,Regular
401364,-134860,0.935591121,-0.375417311,Regular
196926,69578,0.706909751,-0.609067879,Regular
99726,166778,0.585454033,-0.734409825,Regular
526345,-259841,-1.014796593,0.441548229,Regular
62236,204268,-0.906805139,-2.226607039,Regular
421485,-154981,0.447038928,-0.86933841,Regular
509586,-243082,-0.887264775,0.494788763,Regular
355042,-88538,0.382131696,-0.924208105,Regular
303165,-36661,0.869953811,-0.438210836,Regular
46796,219708,0.367658406,-0.944988897,Regular
125645,140859,-0.61520032,0.895396838,Regular
149053,117451,-0.031243078,-1.349278721,Regular
64901,201603,1.613069983,0.299898025,Regular
501666,-235162,-0.449189102,0.881206869,Regular
267457,-953,0.974183239,-0.343194468,Regular
301762,-35258,0.835622229,-0.478528855,Regular
400353,-133849,0.213107617,-1.099099078,Regular
274472,-7968,0.742802248,-0.578304286,Regular
55873,210631,-0.803907537,0.89088908,Regular
70949,195555,-1.909565171,0.154449285,Regular
418574,-152070,-0.1287604,-1.437861162,Regular
45610,220894,-0.856852099,0.569953279,Regular
363644,-97140,1.481380648,0.166778322,Regular
182168,84336,2.353862851,1.044435727,Regular
104083,162421,-0.666002168,0.850113931,Regular
330826,-64322,-1.025464199,0.710213034,Regular
29098,237406,-2.13525499,-0.793635506,Regular
207264,59240,1.869166559,0.554457922,Regular
491050,-224546,-1.649471879,0.107099698,Regular
49260,217244,0.436407993,-0.881302423,Regular
89842,176662,0.845418143,-0.464622323,Regular
327338,-60834,1.360778428,0.048489657,Regular
509804,-243300,-0.908834908,0.436070169,Regular
169534,96970,-1.243729281,0.420481497,Regular
280680,-14176,-0.67826623,0.522131748,Regular
308148,-41644,0.637031124,-0.675941755,Regular
95591,170913,0.16804063,-1.150744679,Regular
284615,-18111,0.437580613,-0.882921558,Regular
31157,235347,0.914250382,-0.398128301,Regular
249988,16516,-0.899849582,0.857943337,Regular
304712,-38208,1.836497229,0.52033088,Regular
180841,85663,-0.772128226,0.693924429,Regular
236618,29886,1.710603745,0.394411539,Regular
116635,149869,-2.094979561,-0.407241297,Regular
93966,172538,-1.159089326,0.225549247,Regular
183777,82727,0.203894921,-1.10825212,Regular
139008,127496,-0.729472431,0.719993965,Regular
9124,257380,-0.632275949,-1.944331228,Regular
80759,185745,0.228586334,-1.091128201,Regular
516700,-250196,0.803413164,-0.504126234,Regular
145940,120564,-0.668617328,0.797772769,Regular
67758,198746,-1.332241698,0.507141443,Regular
320689,-54185,-1.97868352,0.073952795,Regular
52015,214489,0.869615748,-0.447921311,Regular
32690,233814,1.012303825,-0.307662234,Regular
230855,35649,1.096623747,-0.213186346,Regular
81019,185485,-0.808920941,1.105754888,Regular
532422,-265918,0.264387441,-1.038927183,Regular
257584,8920,0.222945892,1.103208865,Regular
329595,-63091,-1.189167124,0.63049341,Regular
444053,-177549,0.825978018,1.784736074,Regular
144040,122464,0.654034392,-0.662630643,Regular
200378,66126,1.1569751,-0.163855355,Regular
39094,227410,-0.821131478,1.17582781,Regular
421671,-155167,-1.624437052,-0.157687514,Regular
421976,-155472,-1.112937144,0.723098253,Regular
475925,-209421,-0.878755129,0.228045007,Regular
413622,-147118,0.432376087,-0.873924512,Regular
526336,-259832,0.092966292,-1.216223611,Regular
132204,134300,0.516377031,-0.792846358,Regular
125366,141138,0.35903528,1.296744213,Regular
407990,-141486,0.16429278,-1.151741462,Regular
197577,68927,0.648981234,-0.664399704,Regular
368475,-101971,0.204919304,-1.109138649,Regular
138829,127675,2.640128874,1.321593956,Regular
357915,-91411,0.815365628,-0.497778979,Regular
138267,128237,-1.092454639,0.809195649,Regular
26259,240245,0.93336647,-0.379370004,Regular
409191,-142687,-0.896647453,0.623591345,Regular
226952,39552,-0.254236492,-1.572535845,Regular
74255,192249,3.247002494,1.934999773,Regular
48245,218259,0.824224913,-0.500917977,Regular
109041,157463,0.260784098,-1.056832211,Regular
152041,114463,0.839503796,-0.474153617,Regular
35710,230794,1.729719225,0.408535578,Regular
32044,234460,0.576744291,-0.741321547,Regular
381938,-115434,1.037643689,-0.266769887,Regular
128159,138345,-0.671413577,0.886352412,Regular
233111,33393,-1.013453798,0.613053753,Regular
39416,227088,0.575384277,-0.74120863,Regular
440408,-173904,0.67535952,-0.633056245,Regular
459542,-193038,-0.358040455,-1.664793932,Regular
469894,-203390,-0.66943438,0.675440517,Regular
425752,-159248,2.028829407,0.717796277,Regular
387480,-120976,-2.360884167,-0.780445069,Regular
377593,-111089,0.945330466,-0.372816405,Regular
203445,63059,0.332227863,-0.985279406,Regular
348999,-82495,-0.50918823,0.721736063,Regular
530830,-264326,1.245999838,-0.056040642,Regular
528078,-261574,1.101043104,-0.207770105,Regular
334447,-67943,1.332874965,0.025111227,Regular
334761,-68257,-1.317498249,0.47111395,Regular
462153,-195649,-1.39764081,0.577122807,Regular
29071,237433,0.546666482,-0.773190352,Regular
453094,-186590,-0.994209716,-0.132106962,Regular
48847,217657,2.658082474,1.338812577,Regular
60625,205879,1.100367032,-0.21407225,Regular
446677,-180173,-0.379395636,-1.690975343,Regular
518603,-252099,-0.824895578,0.534416644,Regular
18550,247954,0.292035363,-1.03296266,Regular
133371,133133,1.59560448,0.279044693,Regular
479726,-213222,-1.038359006,0.588556117,Regular
456964,-190460,-0.187157321,1.07866707,Regular
168060,98444,1.45112947,0.129184285,Regular
123356,143148,-0.124150574,-1.443277235,Regular
348885,-82381,-1.24501919,0.491814777,Regular
321375,-54871,-1.205785484,0.116315064,Regular
334503,-67999,-0.446686753,0.341250636,Regular
22780,243724,0.174303785,-1.143103619,Regular
490948,-224444,0.024892929,1.632319259,Regular
358248,-91744,-0.202764781,1.545344746,Regular
460281,-193777,-0.931481317,-0.063327575,Regular
528478,-261974,-1.480723146,0.214135055,Regular
135390,131114,1.841408858,0.52957816,Regular
459038,-192534,2.316270833,1.004880811,Regular
132653,133851,-0.376665198,-1.689689422,Regular
297531,-31027,0.546653233,-0.767509964,Regular
347381,-80877,0.593943664,-0.719009192,Regular
49212,217292,0.408480272,1.865711531,Regular
220471,46033,0.941079433,-0.374671029,Regular
512493,-245989,0.770962279,-0.541350393,Regular
292475,-25971,-0.611488332,0.695158348,Regular
505266,-238762,-1.140470218,0.288548435,Regular
470113,-203609,0.096965455,-1.219983945,Regular
140813,125691,0.834506032,-0.482133028,Regular
444914,-178410,-0.123531673,-1.42778542,Regular
67583,198921,0.663001979,-0.658929412,Regular
21981,244523,0.610775773,-0.711496966,Regular
379264,-112760,-0.624264059,0.98070202,Regular
532167,-265663,0.684019633,-0.626885511,Regular
204742,61762,-1.275625703,0.440719303,Regular
79622,186882,-1.203374846,0.150716351,Regular
197614,68890,-0.766593521,1.143785115,Regular
365570,-99066,-0.874595189,0.950219377,Regular
306312,-39808,0.041847125,-1.269188891,Regular
531847,-265343,0.543477814,-0.759785601,Regular
126002,140502,0.604605138,-0.710283141,Regular
75370,191134,-1.315113484,0.145346397,Regular
443300,-176796,1.448055818,0.141763173,Regular
85793,180711,-0.102361839,1.855774024,Regular
237521,28983,0.390888527,-0.918486395,Regular
12328,254176,0.777709644,-0.537978469,Regular
29925,236579,1.395195301,0.074385106,Regular
480210,-213706,1.722645614,0.406276335,Regular
137124,129380,-0.742914778,0.713040265,Regular
54561,211943,-1.416496338,0.142839258,Regular
189015,77489,0.269854562,-1.049116677,Regular
366545,-100041,-0.454272831,0.18189966,Regular
77530,188974,0.916826216,-0.402493286,Regular
443759,-177255,-1.251045991,-0.384517472,Regular
52632,213872,-1.31883059,0.546853538,Regular
264123,2381,0.622126777,-0.699113379,Regular
164393,102111,1.026124719,-0.295148393,Regular
116982,149522,0.0373146,-1.272647635,Regular
82678,183826,-0.242062375,-1.553252436,Regular
321525,-55021,-1.199349004,-0.039472176,Regular
401483,-134979,1.142063222,-0.174131989,Regular
7060,259444,0.043926728,-1.271609906,Regular
52704,213800,-0.360329591,0.719027925,Regular
261763,4741,-1.087433894,-2.394507778,Regular
78651,187853,-2.012186439,-0.454677929,Regular
18938,247566,-0.130898355,1.462055863,Regular
415904,-149400,0.320740437,-0.989887406,Regular
224703,41801,1.102104194,-0.209092369,Regular
166679,99825,-1.161975213,0.531934316,Regular
164221,102283,0.514424167,-0.793580162,Regular
309141,-42637,-1.070570175,0.493290181,Regular
32030,234474,0.044450863,1.865746039,Regular
304845,-38341,-2.527865511,-0.897409418,Regular
387058,-120554,-0.021784571,-1.327350495,Regular
268800,-2296,-1.460246907,-0.056115969,Regular
67416,199088,0.60154034,-0.719439381,Regular
309601,-43097,-1.131076018,0.217867422,Regular
494918,-228414,-1.520608923,0.076860101,Regular
427026,-160522,-0.108494803,-1.426662938,Regular
91996,174508,1.488772596,0.165717826,Regular
5543,260961,0.330115667,-0.982192067,Regular
151531,114973,0.322210582,1.025957489,Regular
118165,148339,-1.926260518,0.253408747,Regular
48943,217561,-1.136295733,0.747454591,Regular
127737,138767,0.802104896,-0.510448938,Regular
118902,147602,0.52018062,-0.793764972,Regular
501781,-235277,1.087951842,-0.222545463,Regular
239357,27147,0.449170446,-0.864020145,Regular
367844,-101340,-0.29296063,1.271125197,Regular
435280,-168776,-1.178832836,0.609861675,Regular
450281,-183777,-2.464085638,-0.946033236,Regular
63060,203444,-0.340111002,1.119512079,Regular
499242,-232738,-0.89146093,0.487577218,Regular
192704,73800,-0.837632534,0.679822382,Regular
326830,-60326,0.087603693,-1.221053492,Regular
102159,164345,1.014470358,-0.301259239,Regular
19854,246650,0.440127431,-0.884000821,Regular
346511,-80007,-0.898231184,0.931008234,Regular
211096,55408,-0.172504211,-1.490736311,Regular
222872,43632,1.106940124,-0.201273503,Regular
47871,218633,-1.163665618,0.292456368,Regular
283246,-16742,-0.019583373,-1.328698843,Regular
114423,152081,1.609784308,0.297876771,Regular
344044,-77540,0.066519903,-1.240640848,Regular
180276,86228,0.958087555,-0.35969315,Regular
118504,148000,-0.431232939,0.675386127,Regular
123807,142697,-0.230773064,-1.547626132,Regular
523807,-257303,-1.275065919,0.557169426,Regular
335345,-68841,1.234142426,-0.080880982,Regular
413766,-147262,-0.569639137,0.421213893,Regular
85643,180861,0.102560655,-1.213118705,Regular
399129,-132625,0.741342314,-0.571690051,Regular
93840,172664,0.21299633,-1.106645248,Regular
125093,141411,-1.016964673,0.534922711,Regular
498365,-231861,0.971090759,-0.340096979,Regular
38897,227607,-0.48831927,0.623591301,Regular
406082,-139578,0.207301641,-1.106012509,Regular
330442,-63938,0.489481889,-0.825562485,Regular
216602,49902,0.526359382,-0.781919777,Regular
54691,211813,1.721149286,0.397093421,Regular
261117,5387,-0.791979063,1.093371593,Regular
260966,5538,-0.627600073,0.96300543,Regular
383880,-117376,-0.902421748,0.540848433,Regular
316163,-49659,1.815176352,0.503731329,Regular
68598,197906,-1.946028688,0.123741909,Regular
201648,64856,-0.321052754,1.31292024,Regular
117166,149338,-1.654545419,0.13039104,Regular
246475,20029,0.206445508,-1.105542375,Regular
255195,11309,0.553840795,-0.764680416,Regular
493717,-227213,0.863002152,-0.44151647,Regular
254001,12503,-0.875646953,0.802323339,Regular
134300,132204,1.513147716,0.195361696,Regular
100430,166074,-0.8109099,-2.123139767,Regular
265232,1272,-1.199408726,0.352668827,Regular
261798,4706,-0.348421761,0.655340701,Regular
507467,-240963,1.167028197,-0.136297067,Regular
471621,-205117,-1.124049177,0.229023054,Regular
165126,101378,0.579078152,-0.739105178,Regular
302333,-35829,-0.97768179,0.262567722,Regular
397649,-131145,-1.911633697,0.064690965,Regular
457182,-190678,0.977617551,-0.328262976,Regular
485103,-218599,1.550767696,0.246633348,Regular
442142,-175638,0.809233513,-0.506176574,Regular
26508,239996,0.330561644,-0.983490407,Regular
118009,148495,-0.562094103,0.809799498,Regular
373264,-106760,0.408234078,-0.898649279,Regular
435800,-169296,0.591490555,-0.721963125,Regular
388991,-122487,1.076454955,-0.234708318,Regular
463259,-196755,-0.18530595,1.277877724,Regular
262264,4240,-0.505817219,1.016225317,Regular
57093,209411,0.932633705,-0.378309386,Regular
529125,-262621,-1.228196767,0.600609997,Regular
505645,-239141,0.001165802,-1.302116008,Regular
524560,-258056,-1.300867745,0.42666721,Regular
391335,-124831,1.138649781,1.832399133,Regular
87055,179449,-0.942105202,0.624503878,Regular
306750,-40246,-0.617566623,1.206661992,Regular
439617,-173113,-1.05467359,-0.100324945,Regular
226118,40386,-2.885418603,-1.018195035,Regular
45345,221159,-0.321146007,-1.641754469,Regular
13934,252570,-1.171042087,0.313203252,Regular
532240,-265736,0.724297696,-0.585558304,Regular
381285,-114781,1.897082623,0.581535641,Regular
106794,159710,-1.247527698,0.485419734,Regular
264658,1846,-0.218197462,-1.529535716,Regular
342463,-75959,0.166439318,-1.150933933,Regular
68029,198475,-0.897925156,0.565069736,Regular
462798,-196294,-0.187971146,1.783929339,Regular
226297,40207,-0.457901038,1.176397396,Regular
408149,-141645,-0.983445693,0.745269278,Regular
436236,-169732,2.38763751,1.080238534,Regular
34773,231731,0.324815771,-0.987367239,Regular
85333,181171,0.113582598,1.641156745,Regular
435905,-169401,-0.840572228,0.497052117,Regular
291274,-24770,-1.217988532,0.228659535,Regular
166497,100007,-1.177801116,0.172754553,Regular
36832,229672,1.521987459,0.201721776,Regular
8614,257890,0.403579475,-0.920736218,Regular
180304,86200,-0.379465363,-1.697994936,Regular
239089,27415,-1.048820494,-2.368326057,Regular
171188,95316,0.006689092,-1.309892725,Regular
454999,-188495,2.081842544,0.768588758,Regular
173207,93297,-0.983728015,0.651114511,Regular
408515,-142011,0.388780426,-0.916186715,Regular
287926,-21422,0.915965574,-0.391916126,Regular
423397,-156893,0.338601201,-0.965350534,Regular
249225,17279,-1.44268515,0.087155981,Regular
38372,228132,0.186096743,-1.13089351,Regular
213308,53196,0.124132775,-1.185713188,Regular
385506,-119002,1.045698792,-0.261583863,Regular
505441,-238937,0.332242841,-0.974715399,Regular
250236,16268,0.430999111,-0.884114272,Regular
139806,126698,-1.590076904,0.244121735,Regular
158992,107512,-0.537009209,1.026313965,Regular
360967,-94463,0.61129415,-0.699134905,Regular
66414,200090,-1.315598852,0.624885331,Regular
111773,154731,-1.027757296,0.495442221,Regular
428966,-162462,-0.201845099,-1.513657116,Regular
242299,24205,-0.248675978,-1.556957425,Regular
346053,-79549,-0.554001496,0.802797306,Regular
29084,237420,0.260421126,-1.063135687,Regular
215466,51038,-0.099568213,-1.415451007,Regular
439864,-173360,-0.298001523,1.420742317,Regular
131129,135375,-1.002813558,-0.257529902,Regular
114912,151592,0.412781298,-0.898264286,Regular
348518,-82014,0.892634982,-0.420909676,Regular
41486,225018,1.327919837,0.008970099,Regular
491197,-224693,0.383275736,-0.932277817,Regular
522683,-256179,-1.172278729,0.201681545,Regular
445086,-178582,0.851659307,-0.45512189,Regular
270180,-3676,1.022235097,-0.294949606,Regular
113741,152763,-0.379446623,1.01641474,Regular
110987,155517,0.44376228,-0.876875429,Regular
449415,-182911,0.100291105,1.697728261,Regular
507461,-240957,-1.572402985,0.292455482,Regular
77379,189125,0.316757699,-1.001400261,Regular
32761,233743,1.221184217,-0.099996722,Regular
125069,141435,-0.659361182,0.859296861,Regular
433480,-166976,0.40526348,-0.908039032,Regular
517358,-250854,-1.343453908,0.494999335,Regular
171695,94809,1.018311441,-0.293983386,Regular
276374,-9870,-1.064714207,0.677087393,Regular
347275,-80771,-1.25187935,0.38159878,Regular
331108,-64604,-1.294920409,0.14080917,Regular
343402,-76898,1.725927401,2.526500306,Regular
53613,212891,0.013321584,-1.299525225,Regular
427524,-161020,-0.861206685,-0.023369911,Regular
459119,-192615,0.831199876,-0.474356751,Regular
277602,-11098,1.493659439,0.180896504,Regular
412642,-146138,-1.293433179,0.05679411,Regular
316654,-50150,0.686049002,-0.627824623,Regular
107638,158866,-0.248384515,-1.56306985,Regular
293476,-26972,1.892371417,0.582090199,Regular
360271,-93767,1.267877986,-0.038833454,Regular
170893,95611,1.045526077,-0.269402945,Regular
464168,-197664,0.834145885,-0.482865331,Regular
279715,-13211,-1.549876316,0.271232647,Regular
426688,-160184,0.484619318,-0.820781332,Regular
456757,-190253,-1.397146816,0.030516715,Regular
294317,-27813,-0.961597454,0.638314521,Regular
101820,164684,1.793571362,0.481833156,Regular
181490,85014,-2.363946403,-0.066443872,Regular
365333,-98829,0.211769987,1.447789192,Regular
71357,195147,0.188229652,-1.133132777,Regular
473762,-207258,0.28112249,1.629062656,Regular
159769,106735,-1.169349941,0.619936539,Regular
99845,166659,-0.41936801,1.164432761,Regular
473903,-207399,0.267357188,1.563246734,Regular
162584,103920,0.762839837,-0.558591656,Regular
19083,247421,-1.020799578,0.521703573,Regular
324560,-58056,-0.013780528,-1.323507545,Regular
317058,-50554,-1.02088961,0.433976585,Regular
456320,-189816,0.221575696,1.997562007,Regular
440816,-174312,1.14398245,-0.168635548,Regular
146861,119643,1.147528839,-0.162444759,Regular
152194,114310,1.124929983,-0.193107117,Regular
256192,10312,-0.094075892,1.761719365,Regular
398016,-131512,-0.083049516,0.469306981,Regular
490357,-223853,0.272380401,-1.032188779,Regular
273708,-7204,-0.074897493,0.617728152,Regular
299190,-32686,0.385755476,-0.92554876,Regular
269016,-2512,-0.762070931,0.548884317,Regular
